,bill,person,vote
13302,hr10-115,S001150,0
13303,hr10-115,S001190,0
13304,hr10-115,S001180,0
13305,hr10-115,S001183,1
13306,hr10-115,S000185,0
13307,hr10-115,S001189,1
13308,hr10-115,S001157,0
13309,hr10-115,S000244,1
13310,hr10-115,S000248,0
13311,hr10-115,S000250,1
13312,hr10-115,S001185,0
13313,hr10-115,S001170,0
13314,hr10-115,S000344,0
13315,hr10-115,S000364,1
13316,hr10-115,S001154,1
13317,hr10-115,S001148,1
13318,hr10-115,S001191,0
13319,hr10-115,S001165,0
13320,hr10-115,S000480,0
13321,hr10-115,S001195,1
13322,hr10-115,S001172,1
13323,hr10-115,S000522,1
13324,hr10-115,S000583,1
13325,hr10-115,S000510,0
13326,hr10-115,S001199,1
13327,hr10-115,S001200,0
13328,hr10-115,S001175,0
13329,hr10-115,S001196,1
13330,hr10-115,S001192,1
13331,hr10-115,S001187,1
13332,hr10-115,S001201,0
13333,hr10-115,S001193,0
13334,hr10-115,T000472,0
13335,hr10-115,T000477,1
13336,hr10-115,T000478,1
13337,hr10-115,T000460,0
13338,hr10-115,T000193,0
13339,hr10-115,T000467,1
13340,hr10-115,T000238,1
13341,hr10-115,T000462,1
13342,hr10-115,T000470,1
13343,hr10-115,T000468,0
13344,hr10-115,T000469,0
13345,hr10-115,T000474,0
13346,hr10-115,T000475,1
13347,hr10-115,T000465,0
13348,hr10-115,T000463,1
13349,hr10-115,U000031,1
13350,hr10-115,V000129,1
13351,hr10-115,V000130,0
13352,hr10-115,V000131,0
13353,hr10-115,V000132,0
13354,hr10-115,V000081,0
13355,hr10-115,V000108,0
13356,hr10-115,W000812,1
13357,hr10-115,W000798,1
13358,hr10-115,W000791,1
13359,hr10-115,W000819,1
13360,hr10-115,W000813,1
13361,hr10-115,W000820,1
13362,hr10-115,W000799,0
13363,hr10-115,W000797,0
13364,hr10-115,W000187,0
13365,hr10-115,W000822,0
13366,hr10-115,W000814,1
13367,hr10-115,W000806,1
13368,hr10-115,W000800,0
13369,hr10-115,W000815,1
13370,hr10-115,W000821,1
13371,hr10-115,W000816,1
13372,hr10-115,W000808,0
13373,hr10-115,W000795,1
13374,hr10-115,W000804,1
13375,hr10-115,W000809,1
13376,hr10-115,W000810,1
13377,hr10-115,Y000062,0
13378,hr10-115,Y000063,1
13379,hr10-115,Y000065,1
13380,hr10-115,Y000033,1
13381,hr10-115,Y000066,1
13382,hr10-115,Z000017,1
13383,hr10-115,R000570,0
13384,sjres42-115,A000360,0
13385,sjres42-115,B001230,1
13386,sjres42-115,B001261,0
13387,sjres42-115,B001267,1
13388,sjres42-115,B001277,1
13389,sjres42-115,B000575,0
13390,sjres42-115,B001288,1
13391,sjres42-115,B001236,0
13392,sjres42-115,B000944,1
13393,sjres42-115,B001135,0
13394,sjres42-115,C000127,1
13395,sjres42-115,C001047,0
13396,sjres42-115,C000141,1
13397,sjres42-115,C000174,1
13398,sjres42-115,C001070,1
13399,sjres42-115,C001075,0
13400,sjres42-115,C000567,0
13401,sjres42-115,C001035,0
13402,sjres42-115,C001088,1
13403,sjres42-115,C001071,0
13404,sjres42-115,C001056,0
13405,sjres42-115,C001113,1
13406,sjres42-115,C001095,0
13407,sjres42-115,C000880,0
13408,sjres42-115,C001098,0
13409,sjres42-115,D000618,0
13410,sjres42-115,D000607,0
13411,sjres42-115,D000622,1
13412,sjres42-115,D000563,1
13413,sjres42-115,E000285,0
13414,sjres42-115,E000295,0
13415,sjres42-115,F000062,1
13416,sjres42-115,F000463,0
13417,sjres42-115,F000444,0
13418,sjres42-115,F000457,1
13419,sjres42-115,G000562,0
13420,sjres42-115,G000555,1
13421,sjres42-115,G000359,0
13422,sjres42-115,G000386,0
13423,sjres42-115,H001075,1
13424,sjres42-115,H001076,1
13425,sjres42-115,H000338,0
13426,sjres42-115,H001046,1
13427,sjres42-115,H001069,1
13428,sjres42-115,H001041,1
13429,sjres42-115,H001042,1
13430,sjres42-115,H001061,0
13431,sjres42-115,I000024,0
13432,sjres42-115,I000055,0
13433,sjres42-115,J000293,0
13434,sjres42-115,K000384,1
13435,sjres42-115,K000393,0
13436,sjres42-115,K000383,1
13437,sjres42-115,K000367,1
13438,sjres42-115,L000575,0
13439,sjres42-115,L000174,1
13440,sjres42-115,L000577,1
13441,sjres42-115,M001183,0
13442,sjres42-115,M000133,1
13443,sjres42-115,M000303,0
13444,sjres42-115,M001170,0
13445,sjres42-115,M000355,0
13446,sjres42-115,M000639,1
13447,sjres42-115,M001176,1
13448,sjres42-115,M000934,0
13449,sjres42-115,M001153,0
13450,sjres42-115,M001169,1
13451,sjres42-115,M001111,1
13452,sjres42-115,N000032,0
13453,sjres42-115,P000603,1
13454,sjres42-115,P000612,0
13455,sjres42-115,P000595,1
13456,sjres42-115,P000449,0
13457,sjres42-115,R000122,1
13458,sjres42-115,R000584,0
13459,sjres42-115,R000307,0
13460,sjres42-115,R000605,0
13461,sjres42-115,R000595,0
13462,sjres42-115,S000033,1
13463,sjres42-115,S001197,0
13464,sjres42-115,S001194,1
13465,sjres42-115,S000148,1
13466,sjres42-115,S001184,0
13467,sjres42-115,S001181,1
13468,sjres42-115,S000320,0
13469,sjres42-115,S000770,1
13470,sjres42-115,S001202,0
13471,sjres42-115,S001198,0
13472,sjres42-115,T000464,1
13473,sjres42-115,T000250,0
13474,sjres42-115,T000476,0
13475,sjres42-115,T000461,0
13476,sjres42-115,U000039,1
13477,sjres42-115,V000128,1
13478,sjres42-115,W000805,0
13479,sjres42-115,W000817,1
13480,sjres42-115,W000802,1
13481,sjres42-115,W000437,0
13482,sjres42-115,W000779,1
13483,sjres42-115,Y000064,1
13484,hr2581-115,A000374,1
13485,hr2581-115,A000370,0
13486,hr2581-115,A000055,1
13487,hr2581-115,A000371,0
13488,hr2581-115,A000372,1
13489,hr2581-115,A000367,1
13490,hr2581-115,A000369,1
13491,hr2581-115,A000375,1
13492,hr2581-115,B001291,1
13493,hr2581-115,B001298,1
13494,hr2581-115,B001299,1
13495,hr2581-115,B001269,1
13496,hr2581-115,B001282,1
13497,hr2581-115,B001300,0
13498,hr2581-115,B000213,1
13499,hr2581-115,B001270,0
13500,hr2581-115,B001281,0
13501,hr2581-115,B001287,0
13502,hr2581-115,B001301,1
13503,hr2581-115,B001292,0
13504,hr2581-115,B001302,1
13505,hr2581-115,B001257,1
13506,hr2581-115,B000490,0
13507,hr2581-115,B001293,1
13508,hr2581-115,B001250,1
13509,hr2581-115,B001273,1
13510,hr2581-115,B001243,1
13511,hr2581-115,B001294,1
13512,hr2581-115,B000574,0
13513,hr2581-115,B001303,0
13514,hr2581-115,B001278,0
13515,hr2581-115,B001295,1
13516,hr2581-115,B001296,0
13517,hr2581-115,B001227,0
13518,hr2581-115,B000755,1
13519,hr2581-115,B001290,1
13520,hr2581-115,B001283,1
13521,hr2581-115,B001274,1
13522,hr2581-115,B001284,1
13523,hr2581-115,B001304,0
13524,hr2581-115,B001285,0
13525,hr2581-115,B001260,1
13526,hr2581-115,B001297,1
13527,hr2581-115,B001275,1
13528,hr2581-115,B001305,1
13529,hr2581-115,B001248,1
13530,hr2581-115,B001286,0
13531,hr2581-115,B001251,0
13532,hr2581-115,B001289,1
13533,hr2581-115,C000059,1
13534,hr2581-115,C001037,0
13535,hr2581-115,C001112,0
13536,hr2581-115,C001097,0
13537,hr2581-115,C001072,0
13538,hr2581-115,C001103,1
13539,hr2581-115,C001051,1
13540,hr2581-115,C001090,0
13541,hr2581-115,C001066,0
13542,hr2581-115,C001091,0
13543,hr2581-115,C000266,1
13544,hr2581-115,C001076,1
13545,hr2581-115,C001109,1
13546,hr2581-115,C001080,0
13547,hr2581-115,C001084,0
13548,hr2581-115,C001101,0
13549,hr2581-115,C001067,0
13550,hr2581-115,C001049,0
13551,hr2581-115,C001061,0
13552,hr2581-115,C000537,0
13553,hr2581-115,C001077,1
13554,hr2581-115,C001068,0
13555,hr2581-115,C001053,1
13556,hr2581-115,C001093,1
13557,hr2581-115,C001092,1
13558,hr2581-115,C001108,1
13559,hr2581-115,C001105,1
13560,hr2581-115,C001062,1
13561,hr2581-115,C001078,0
13562,hr2581-115,C000714,0
13563,hr2581-115,C001094,1
13564,hr2581-115,C000754,0
13565,hr2581-115,C001110,0
13566,hr2581-115,C001059,0
13567,hr2581-115,C001106,1
13568,hr2581-115,C001069,0
13569,hr2581-115,C001096,1
13570,hr2581-115,C001087,1
13571,hr2581-115,C001111,0
13572,hr2581-115,C001038,0
13573,hr2581-115,C001063,1
13574,hr2581-115,C001048,1
13575,hr2581-115,C000984,0
13576,hr2581-115,C001107,1
13577,hr2581-115,D000626,1
13578,hr2581-115,D000598,0
13579,hr2581-115,D000096,0
13580,hr2581-115,D000619,1
13581,hr2581-115,D000191,1
13582,hr2581-115,D000197,0
13583,hr2581-115,D000620,0
13584,hr2581-115,D000216,0
13585,hr2581-115,D000617,0
13586,hr2581-115,D000627,0
13587,hr2581-115,D000612,1
13588,hr2581-115,D000604,1
13589,hr2581-115,D000621,1
13590,hr2581-115,D000623,0
13591,hr2581-115,D000616,1
13592,hr2581-115,D000610,0
13593,hr2581-115,D000600,0
13594,hr2581-115,D000624,0
13595,hr2581-115,D000399,0
13596,hr2581-115,D000625,1
13597,hr2581-115,D000482,0
13598,hr2581-115,D000614,1
13599,hr2581-115,D000615,1
13600,hr2581-115,D000533,1
13601,hr2581-115,D000628,1
13602,hr2581-115,E000288,0
13603,hr2581-115,E000294,1
13604,hr2581-115,E000179,0
13605,hr2581-115,E000215,0
13606,hr2581-115,E000297,0
13607,hr2581-115,E000298,1
13608,hr2581-115,E000293,0
13609,hr2581-115,E000296,0
13610,hr2581-115,F000460,1
13611,hr2581-115,F000464,1
13612,hr2581-115,F000465,1
13613,hr2581-115,F000466,1
13614,hr2581-115,F000459,1
13615,hr2581-115,F000461,1
13616,hr2581-115,F000449,1
13617,hr2581-115,F000454,0
13618,hr2581-115,F000450,1
13619,hr2581-115,F000462,0
13620,hr2581-115,F000448,1
13621,hr2581-115,F000372,1
13622,hr2581-115,F000455,0
13623,hr2581-115,G000571,0
13624,hr2581-115,G000578,1
13625,hr2581-115,G000579,1
13626,hr2581-115,G000574,0
13627,hr2581-115,G000559,0
13628,hr2581-115,G000580,1
13629,hr2581-115,G000563,1
13630,hr2581-115,G000552,1
13631,hr2581-115,G000581,0
13632,hr2581-115,G000289,1
13633,hr2581-115,G000565,1
13634,hr2581-115,G000583,0
13635,hr2581-115,G000566,1
13636,hr2581-115,G000377,0
13637,hr2581-115,G000560,1
13638,hr2581-115,G000577,1
13639,hr2581-115,G000546,1
13640,hr2581-115,G000553,0
13641,hr2581-115,G000410,0
13642,hr2581-115,G000568,0
13643,hr2581-115,G000551,0
13644,hr2581-115,G000576,1
13645,hr2581-115,G000558,1
13646,hr2581-115,G000535,0
13647,hr2581-115,H001050,0
13648,hr2581-115,H001045,1
13649,hr2581-115,H001052,1
13650,hr2581-115,H001053,1
13651,hr2581-115,H000324,0
13652,hr2581-115,H001064,0
13653,hr2581-115,H001036,1
13654,hr2581-115,H001056,1
13655,hr2581-115,H001071,1
13656,hr2581-115,H001077,1
13657,hr2581-115,H001038,0
13658,hr2581-115,H001072,1
13659,hr2581-115,H001047,0
13660,hr2581-115,H001065,1
13661,hr2581-115,H001074,1
13662,hr2581-115,H000874,0
13663,hr2581-115,H001067,1
13664,hr2581-115,H001068,0
13665,hr2581-115,H001058,1
13666,hr2581-115,H001059,1
13667,hr2581-115,H001048,1
13668,hr2581-115,H001073,1
13669,hr2581-115,I000056,1
13670,hr2581-115,J000032,0
13671,hr2581-115,J000298,0
13672,hr2581-115,J000294,0
13673,hr2581-115,J000290,1
13674,hr2581-115,J000297,1
13675,hr2581-115,J000288,0
13676,hr2581-115,J000299,1
13677,hr2581-115,J000292,1
13678,hr2581-115,J000126,0
13679,hr2581-115,J000174,0
13680,hr2581-115,J000255,1
13681,hr2581-115,J000289,1
13682,hr2581-115,J000295,1
13683,hr2581-115,K000009,1
13684,hr2581-115,K000386,1
13685,hr2581-115,K000375,0
13686,hr2581-115,K000385,0
13687,hr2581-115,K000388,1
13688,hr2581-115,K000376,1
13689,hr2581-115,K000379,0
13690,hr2581-115,K000389,0
13691,hr2581-115,K000390,0
13692,hr2581-115,K000380,0
13693,hr2581-115,K000381,0
13694,hr2581-115,K000188,0
13695,hr2581-115,K000362,1
13696,hr2581-115,K000210,1
13697,hr2581-115,K000378,1
13698,hr2581-115,K000387,1
13699,hr2581-115,K000391,0
13700,hr2581-115,K000382,0
13701,hr2581-115,K000392,1
13702,hr2581-115,L000573,1
13703,hr2581-115,L000585,1
13704,hr2581-115,L000578,1
13705,hr2581-115,L000564,1
13706,hr2581-115,L000567,1
13707,hr2581-115,L000559,0
13708,hr2581-115,L000560,0
13709,hr2581-115,L000557,0
13710,hr2581-115,L000566,1
13711,hr2581-115,L000581,0
13712,hr2581-115,L000586,0
13713,hr2581-115,L000551,0
13714,hr2581-115,L000263,0
13715,hr2581-115,L000287,0
13716,hr2581-115,L000587,0
13717,hr2581-115,L000582,0
13718,hr2581-115,L000563,0
13719,hr2581-115,L000554,1
13720,hr2581-115,L000565,0
13721,hr2581-115,L000397,0
13722,hr2581-115,L000576,1
13723,hr2581-115,L000583,1
13724,hr2581-115,L000584,1
13725,hr2581-115,L000579,0
13726,hr2581-115,L000480,0
13727,hr2581-115,L000491,1
13728,hr2581-115,L000569,1
13729,hr2581-115,L000580,0
13730,hr2581-115,L000570,0
13731,hr2581-115,L000562,1
13732,hr2581-115,M001193,1
13733,hr2581-115,M000087,0
13734,hr2581-115,M001185,0
13735,hr2581-115,M001158,1
13736,hr2581-115,M001179,1
13737,hr2581-115,M001198,1
13738,hr2581-115,M001184,1
13739,hr2581-115,M001199,1
13740,hr2581-115,M001163,0
13741,hr2581-115,M001165,1
13742,hr2581-115,M001157,1
13743,hr2581-115,M001177,1
13744,hr2581-115,M001143,0
13745,hr2581-115,M001200,0
13746,hr2581-115,M000312,0
13747,hr2581-115,M001156,1
13748,hr2581-115,M001180,1
13749,hr2581-115,M001159,1
13750,hr2581-115,M001166,0
13751,hr2581-115,M001197,1
13752,hr2581-115,M001187,1
13753,hr2581-115,M001181,1
13754,hr2581-115,M001137,0
13755,hr2581-115,M001188,0
13756,hr2581-115,M001189,1
13757,hr2581-115,M001201,1
13758,hr2581-115,M001194,1
13759,hr2581-115,M001195,1
13760,hr2581-115,M001160,0
13761,hr2581-115,M001196,0
13762,hr2581-115,M001190,1
13763,hr2581-115,M001202,0
13764,hr2581-115,M001151,1
13765,hr2581-115,N000002,0
13766,hr2581-115,N000179,0
13767,hr2581-115,N000015,0
13768,hr2581-115,N000189,1
13769,hr2581-115,N000184,1
13770,hr2581-115,N000127,0
13771,hr2581-115,N000188,0
13772,hr2581-115,N000181,1
13773,hr2581-115,O000171,1
13774,hr2581-115,O000170,0
13775,hr2581-115,O000168,1
13776,hr2581-115,P000601,1
13777,hr2581-115,P000034,0
13778,hr2581-115,P000609,1
13779,hr2581-115,P000613,0
13780,hr2581-115,P000096,0
13781,hr2581-115,P000594,1
13782,hr2581-115,P000604,0
13783,hr2581-115,P000588,1
13784,hr2581-115,P000197,0
13785,hr2581-115,P000593,0
13786,hr2581-115,P000605,1
13787,hr2581-115,P000608,0
13788,hr2581-115,P000258,1
13789,hr2581-115,P000597,0
13790,hr2581-115,P000606,1
13791,hr2581-115,P000607,0
13792,hr2581-115,P000592,1
13793,hr2581-115,P000611,1
13794,hr2581-115,P000598,0
13795,hr2581-115,P000599,1
13796,hr2581-115,P000523,0
13797,hr2581-115,Q000023,0
13798,hr2581-115,R000606,0
13799,hr2581-115,R000601,1
13800,hr2581-115,R000585,1
13801,hr2581-115,R000578,1
13802,hr2581-115,R000586,1
13803,hr2581-115,R000602,0
13804,hr2581-115,R000597,1
13805,hr2581-115,R000588,0
13806,hr2581-115,R000591,1
13807,hr2581-115,R000582,1
13808,hr2581-115,R000575,1
13809,hr2581-115,R000395,1
13810,hr2581-115,R000409,1
13811,hr2581-115,R000592,1
13812,hr2581-115,R000607,1
13813,hr2581-115,R000583,1
13814,hr2581-115,R000435,1
13815,hr2581-115,R000608,0
13816,hr2581-115,R000580,1
13817,hr2581-115,R000593,1
13818,hr2581-115,R000598,1
13819,hr2581-115,R000603,1
13820,hr2581-115,R000486,0
13821,hr2581-115,R000487,1
13822,hr2581-115,R000599,0
13823,hr2581-115,R000576,0
13824,hr2581-115,R000515,0
13825,hr2581-115,R000604,1
13826,hr2581-115,R000609,1
13827,hr2581-115,R000577,0
13828,hr2581-115,S001156,0
13829,hr2581-115,S000051,1
13830,hr2581-115,S001168,0
13831,hr2581-115,S001176,1
13832,hr2581-115,S001145,0
13833,hr2581-115,S001150,0
13834,hr2581-115,S001190,0
13835,hr2581-115,S001180,0
13836,hr2581-115,S001183,1
13837,hr2581-115,S000185,0
13838,hr2581-115,S001189,1
13839,hr2581-115,S001157,0
13840,hr2581-115,S000244,1
13841,hr2581-115,S000248,0
13842,hr2581-115,S000250,1
13843,hr2581-115,S001185,0
13844,hr2581-115,S001170,0
13845,hr2581-115,S000344,0
13846,hr2581-115,S000364,1
13847,hr2581-115,S001154,1
13848,hr2581-115,S001148,1
13849,hr2581-115,S001191,1
13850,hr2581-115,S001165,0
13851,hr2581-115,S000480,0
13852,hr2581-115,S001195,1
13853,hr2581-115,S001172,1
13854,hr2581-115,S000522,1
13855,hr2581-115,S000583,1
13856,hr2581-115,S000510,0
13857,hr2581-115,S001199,1
13858,hr2581-115,S001200,0
13859,hr2581-115,S001175,0
13860,hr2581-115,S001196,1
13861,hr2581-115,S001192,1
13862,hr2581-115,S001187,1
13863,hr2581-115,S001201,0
13864,hr2581-115,S001193,0
13865,hr2581-115,T000472,0
13866,hr2581-115,T000477,1
13867,hr2581-115,T000478,1
13868,hr2581-115,T000460,0
13869,hr2581-115,T000193,0
13870,hr2581-115,T000467,1
13871,hr2581-115,T000238,1
13872,hr2581-115,T000462,1
13873,hr2581-115,T000470,1
13874,hr2581-115,T000468,0
13875,hr2581-115,T000469,0
13876,hr2581-115,T000474,0
13877,hr2581-115,T000475,1
13878,hr2581-115,T000465,0
13879,hr2581-115,T000463,1
13880,hr2581-115,U000031,1
13881,hr2581-115,V000129,1
13882,hr2581-115,V000130,0
13883,hr2581-115,V000131,0
13884,hr2581-115,V000132,0
13885,hr2581-115,V000081,0
13886,hr2581-115,V000108,0
13887,hr2581-115,W000812,1
13888,hr2581-115,W000798,1
13889,hr2581-115,W000791,1
13890,hr2581-115,W000819,1
13891,hr2581-115,W000813,1
13892,hr2581-115,W000820,1
13893,hr2581-115,W000799,0
13894,hr2581-115,W000797,0
13895,hr2581-115,W000187,0
13896,hr2581-115,W000822,0
13897,hr2581-115,W000814,0
13898,hr2581-115,W000806,1
13899,hr2581-115,W000800,0
13900,hr2581-115,W000815,1
13901,hr2581-115,W000821,1
13902,hr2581-115,W000816,1
13903,hr2581-115,W000808,0
13904,hr2581-115,W000795,1
13905,hr2581-115,W000804,1
13906,hr2581-115,W000809,1
13907,hr2581-115,W000810,1
13908,hr2581-115,Y000062,0
13909,hr2581-115,Y000063,1
13910,hr2581-115,Y000065,1
13911,hr2581-115,Y000033,1
13912,hr2581-115,Y000066,1
13913,hr2581-115,Z000017,1
13914,hr2581-115,R000570,0
13915,s1094-115,A000374,1
13916,s1094-115,A000370,1
13917,s1094-115,A000055,1
13918,s1094-115,A000371,1
13919,s1094-115,A000372,1
13920,s1094-115,A000367,1
13921,s1094-115,A000369,1
13922,s1094-115,A000375,1
13923,s1094-115,B001291,1
13924,s1094-115,B001298,1
13925,s1094-115,B001299,1
13926,s1094-115,B001269,1
13927,s1094-115,B001282,1
13928,s1094-115,B001300,0
13929,s1094-115,B000213,1
13930,s1094-115,B001270,0
13931,s1094-115,B001281,1
13932,s1094-115,B001287,1
13933,s1094-115,B001301,1
13934,s1094-115,B001292,0
13935,s1094-115,B001302,1
13936,s1094-115,B001257,1
13937,s1094-115,B000490,1
13938,s1094-115,B001293,1
13939,s1094-115,B001250,1
13940,s1094-115,B001273,1
13941,s1094-115,B001243,0
13942,s1094-115,B001294,1
13943,s1094-115,B000574,1
13944,s1094-115,B001303,1
13945,s1094-115,B001278,1
13946,s1094-115,B001295,1
13947,s1094-115,B001296,1
13948,s1094-115,B001227,1
13949,s1094-115,B000755,1
13950,s1094-115,B001290,1
13951,s1094-115,B001283,1
13952,s1094-115,B001274,1
13953,s1094-115,B001284,1
13954,s1094-115,B001304,0
13955,s1094-115,B001285,1
13956,s1094-115,B001260,1
13957,s1094-115,B001297,1
13958,s1094-115,B001275,1
13959,s1094-115,B001305,1
13960,s1094-115,B001248,1
13961,s1094-115,B001286,1
13962,s1094-115,B001251,1
13963,s1094-115,B001289,1
13964,s1094-115,C000059,1
13965,s1094-115,C001037,1
13966,s1094-115,C001112,1
13967,s1094-115,C001097,1
13968,s1094-115,C001072,0
13969,s1094-115,C001103,1
13970,s1094-115,C001051,1
13971,s1094-115,C001090,1
13972,s1094-115,C001066,1
13973,s1094-115,C001091,1
13974,s1094-115,C000266,1
13975,s1094-115,C001076,1
13976,s1094-115,C001109,1
13977,s1094-115,C001080,1
13978,s1094-115,C001084,1
13979,s1094-115,C001101,1
13980,s1094-115,C001067,0
13981,s1094-115,C001049,1
13982,s1094-115,C001061,1
13983,s1094-115,C000537,0
13984,s1094-115,C001077,1
13985,s1094-115,C001068,0
13986,s1094-115,C001053,1
13987,s1094-115,C001093,1
13988,s1094-115,C001092,1
13989,s1094-115,C001108,1
13990,s1094-115,C001105,1
13991,s1094-115,C001062,1
13992,s1094-115,C001078,1
13993,s1094-115,C000714,1
13994,s1094-115,C001094,1
13995,s1094-115,C000754,1
13996,s1094-115,C001110,1
13997,s1094-115,C001059,1
13998,s1094-115,C001106,1
13999,s1094-115,C001069,1
14000,s1094-115,C001096,1
14001,s1094-115,C001087,1
14002,s1094-115,C001111,1
14003,s1094-115,C001038,0
14004,s1094-115,C001063,1
14005,s1094-115,C001048,1
14006,s1094-115,C000984,0
14007,s1094-115,C001107,1
14008,s1094-115,D000626,1
14009,s1094-115,D000598,1
14010,s1094-115,D000096,1
14011,s1094-115,D000619,1
14012,s1094-115,D000191,1
14013,s1094-115,D000197,1
14014,s1094-115,D000620,1
14015,s1094-115,D000216,1
14016,s1094-115,D000617,1
14017,s1094-115,D000627,1
14018,s1094-115,D000612,1
14019,s1094-115,D000604,1
14020,s1094-115,D000621,1
14021,s1094-115,D000623,0
14022,s1094-115,D000616,1
14023,s1094-115,D000610,1
14024,s1094-115,D000600,1
14025,s1094-115,D000624,1
14026,s1094-115,D000399,1
14027,s1094-115,D000625,1
14028,s1094-115,D000482,1
14029,s1094-115,D000614,1
14030,s1094-115,D000615,1
14031,s1094-115,D000533,1
14032,s1094-115,D000628,1
14033,s1094-115,E000288,0
14034,s1094-115,E000294,1
14035,s1094-115,E000179,0
14036,s1094-115,E000215,1
14037,s1094-115,E000297,0
14038,s1094-115,E000298,1
14039,s1094-115,E000293,1
14040,s1094-115,E000296,0
14041,s1094-115,F000460,1
14042,s1094-115,F000464,1
14043,s1094-115,F000465,1
14044,s1094-115,F000466,1
14045,s1094-115,F000459,1
14046,s1094-115,F000461,1
14047,s1094-115,F000449,1
14048,s1094-115,F000454,1
14049,s1094-115,F000450,1
14050,s1094-115,F000462,1
14051,s1094-115,F000448,1
14052,s1094-115,F000372,1
14053,s1094-115,F000455,0
14054,s1094-115,G000571,1
14055,s1094-115,G000578,1
14056,s1094-115,G000579,1
14057,s1094-115,G000574,1
14058,s1094-115,G000559,1
14059,s1094-115,G000580,1
14060,s1094-115,G000563,1
14061,s1094-115,G000552,1
14062,s1094-115,G000581,1
14063,s1094-115,G000289,1
14064,s1094-115,G000565,1
14065,s1094-115,G000583,1
14066,s1094-115,G000566,1
14067,s1094-115,G000377,0
14068,s1094-115,G000560,1
14069,s1094-115,G000577,1
14070,s1094-115,G000546,1
14071,s1094-115,G000553,0
14072,s1094-115,G000410,1
14073,s1094-115,G000568,0
14074,s1094-115,G000551,0
14075,s1094-115,G000576,1
14076,s1094-115,G000558,1
14077,s1094-115,G000535,0
14078,s1094-115,H001050,0
14079,s1094-115,H001045,1
14080,s1094-115,H001052,1
14081,s1094-115,H001053,1
14082,s1094-115,H000324,0
14083,s1094-115,H001064,1
14084,s1094-115,H001036,1
14085,s1094-115,H001056,1
14086,s1094-115,H001071,1
14087,s1094-115,H001077,1
14088,s1094-115,H001038,1
14089,s1094-115,H001072,1
14090,s1094-115,H001047,1
14091,s1094-115,H001065,1
14092,s1094-115,H001074,1
14093,s1094-115,H000874,0
14094,s1094-115,H001067,1
14095,s1094-115,H001068,1
14096,s1094-115,H001058,1
14097,s1094-115,H001059,1
